failure,id
0,36983
0,36984
0,36985
0,36986
0,36987
1,36988
1,36989
0,36990
0,36991
0,36992
0,36993
1,36994
1,36995
0,36996
0,36997
1,36998
0,36999
0,37000
1,37001
1,37002
0,37003
1,37004
1,37005
1,37006
0,37007
0,37008
0,37009
0,37010
1,37011
0,37012
0,37013
0,37014
0,37015
0,37016
1,37017
0,37018
0,37019
0,37020
0,37021
0,37022
0,37023
0,37024
0,37025
1,37026
0,37027
0,37028
0,37029
1,37030
1,37031
0,37032
0,37033
0,37034
0,37035
0,37036
0,37037
0,37038
0,37039
0,37040
0,37041
0,37042
1,37043
0,37044
0,37045
1,37046
1,37047
0,37048
0,37049
0,37050
0,37051
0,37052
1,37053
0,37054
1,37055
0,37056
0,37057
0,37058
0,37059
0,37060
0,37061
0,37062
0,37063
0,37064
1,37065
1,37066
0,37067
0,37068
0,37069
0,37070
0,37071
0,37072
0,37073
0,37074
1,37075
1,37076
0,37077
1,37078
0,37079
0,37080
0,37081
0,37082
1,37083
0,37084
0,37085
0,37086
0,37087
0,37088
1,37089
1,37090
0,37091
0,37092
0,37093
0,37094
0,37095
1,37096
0,37097
0,37098
0,37099
1,37100
0,37101
0,37102
0,37103
0,37104
0,37105
0,37106
0,37107
0,37108
1,37109
0,37110
0,37111
0,37112
0,37113
0,37114
1,37115
1,37116
1,37117
1,37118
0,37119
0,37120
0,37121
0,37122
0,37123
0,37124
1,37125
0,37126
0,37127
0,37128
0,37129
0,37130
0,37131
0,37132
0,37133
0,37134
0,37135
0,37136
0,37137
0,37138
0,37139
0,37140
0,37141
1,37142
0,37143
0,37144
0,37145
0,37146
1,37147
0,37148
0,37149
1,37150
0,37151
1,37152
0,37153
1,37154
0,37155
0,37156
0,37157
1,37158
0,37159
0,37160
1,37161
0,37162
0,37163
0,37164
0,37165
0,37166
0,37167
0,37168
0,37169
0,37170
0,37171
0,37172
1,37173
0,37174
0,37175
0,37176
0,37177
0,37178
1,37179
1,37180
0,37181
0,37182
0,37183
1,37184
0,37185
0,37186
0,37187
0,37188
0,37189
0,37190
0,37191
1,37192
0,37193
1,37194
0,37195
1,37196
0,37197
0,37198
0,37199
1,37200
0,37201
0,37202
0,37203
0,37204
0,37205
0,37206
0,37207
0,37208
1,37209
0,37210
0,37211
1,37212
0,37213
0,37214
0,37215
1,37216
0,37217
1,37218
0,37219
0,37220
0,37221
0,37222
1,37223
0,37224
1,37225
0,37226
0,37227
1,37228
1,37229
0,37230
0,37231
1,37232
1,37233
0,37234
0,37235
0,37236
0,37237
0,37238
0,37239
0,37240
0,37241
0,37242
1,37243
0,37244
0,37245
0,37246
1,37247
0,37248
0,37249
0,37250
0,37251
0,37252
0,37253
0,37254
0,37255
0,37256
1,37257
1,37258
0,37259
0,37260
0,37261
0,37262
0,37263
1,37264
0,37265
0,37266
0,37267
0,37268
1,37269
1,37270
0,37271
0,37272
0,37273
0,37274
0,37275
0,37276
0,37277
1,37278
0,37279
0,37280
0,37281
1,37282
1,37283
0,37284
0,37285
0,37286
0,37287
0,37288
0,37289
0,37290
0,37291
0,37292
1,37293
0,37294
0,37295
0,37296
0,37297
0,37298
1,37299
0,37300
0,37301
0,37302
0,37303
1,37304
0,37305
0,37306
0,37307
0,37308
1,37309
0,37310
0,37311
0,37312
1,37313
0,37314
0,37315
1,37316
0,37317
0,37318
0,37319
0,37320
1,37321
0,37322
0,37323
1,37324
0,37325
0,37326
0,37327
1,37328
0,37329
0,37330
0,37331
0,37332
1,37333
0,37334
0,37335
0,37336
0,37337
0,37338
0,37339
0,37340
1,37341
0,37342
0,37343
0,37344
0,37345
1,37346
0,37347
0,37348
1,37349
0,37350
0,37351
0,37352
0,37353
0,37354
1,37355
0,37356
0,37357
1,37358
0,37359
0,37360
0,37361
1,37362
0,37363
0,37364
0,37365
0,37366
0,37367
0,37368
1,37369
1,37370
0,37371
1,37372
0,37373
0,37374
1,37375
0,37376
1,37377
1,37378
0,37379
0,37380
0,37381
0,37382
0,37383
0,37384
0,37385
1,37386
0,37387
0,37388
1,37389
0,37390
1,37391
0,37392
1,37393
0,37394
0,37395
0,37396
1,37397
1,37398
0,37399
0,37400
0,37401
0,37402
1,37403
0,37404
1,37405
0,37406
0,37407
0,37408
0,37409
0,37410
0,37411
0,37412
1,37413
0,37414
0,37415
1,37416
1,37417
0,37418
0,37419
0,37420
0,37421
0,37422
0,37423
0,37424
0,37425
1,37426
0,37427
1,37428
0,37429
1,37430
1,37431
0,37432
1,37433
1,37434
1,37435
0,37436
0,37437
0,37438
0,37439
0,37440
1,37441
0,37442
0,37443
0,37444
0,37445
1,37446
0,37447
1,37448
0,37449
0,37450
0,37451
0,37452
0,37453
0,37454
0,37455
0,37456
0,37457
0,37458
0,37459
0,37460
0,37461
1,37462
0,37463
0,37464
0,37465
1,37466
1,37467
0,37468
0,37469
0,37470
0,37471
0,37472
0,37473
0,37474
1,37475
1,37476
0,37477
1,37478
1,37479
0,37480
0,37481
0,37482
0,37483
0,37484
0,37485
1,37486
0,37487
0,37488
0,37489
0,37490
0,37491
0,37492
0,37493
0,37494
0,37495
0,37496
1,37497
0,37498
0,37499
0,37500
1,37501
0,37502
1,37503
1,37504
0,37505
0,37506
1,37507
0,37508
0,37509
0,37510
0,37511
1,37512
0,37513
0,37514
0,37515
0,37516
0,37517
0,37518
1,37519
0,37520
0,37521
0,37522
0,37523
1,37524
1,37525
0,37526
0,37527
0,37528
1,37529
0,37530
0,37531
1,37532
0,37533
0,37534
0,37535
1,37536
1,37537
0,37538
1,37539
0,37540
0,37541
1,37542
0,37543
0,37544
1,37545
1,37546
0,37547
0,37548
0,37549
0,37550
1,37551
0,37552
0,37553
0,37554
0,37555
0,37556
0,37557
0,37558
0,37559
0,37560
0,37561
0,37562
0,37563
0,37564
0,37565
0,37566
0,37567
0,37568
0,37569
0,37570
0,37571
1,37572
0,37573
0,37574
1,37575
0,37576
0,37577
0,37578
0,37579
0,37580
0,37581
0,37582
0,37583
0,37584
0,37585
0,37586
0,37587
0,37588
1,37589
0,37590
0,37591
1,37592
0,37593
0,37594
0,37595
0,37596
0,37597
0,37598
0,37599
0,37600
1,37601
0,37602
0,37603
0,37604
0,37605
0,37606
0,37607
0,37608
1,37609
1,37610
0,37611
0,37612
1,37613
0,37614
0,37615
0,37616
0,37617
0,37618
0,37619
1,37620
0,37621
0,37622
0,37623
0,37624
0,37625
0,37626
0,37627
0,37628
0,37629
1,37630
0,37631
0,37632
0,37633
1,37634
0,37635
0,37636
0,37637
0,37638
0,37639
0,37640
0,37641
0,37642
0,37643
1,37644
0,37645
1,37646
1,37647
0,37648
0,37649
1,37650
0,37651
1,37652
0,37653
0,37654
0,37655
1,37656
0,37657
1,37658
1,37659
1,37660
0,37661
0,37662
0,37663
0,37664
1,37665
1,37666
1,37667
0,37668
1,37669
0,37670
0,37671
0,37672
0,37673
0,37674
1,37675
0,37676
0,37677
0,37678
0,37679
0,37680
0,37681
0,37682
1,37683
1,37684
0,37685
0,37686
0,37687
0,37688
0,37689
1,37690
1,37691
1,37692
0,37693
0,37694
0,37695
0,37696
0,37697
1,37698
0,37699
1,37700
1,37701
1,37702
0,37703
0,37704
0,37705
0,37706
0,37707
0,37708
0,37709
0,37710
0,37711
0,37712
1,37713
0,37714
0,37715
0,37716
0,37717
1,37718
0,37719
1,37720
1,37721
1,37722
0,37723
0,37724
1,37725
0,37726
0,37727
0,37728
0,37729
0,37730
0,37731
0,37732
0,37733
0,37734
0,37735
0,37736
0,37737
0,37738
1,37739
0,37740
0,37741
0,37742
1,37743
0,37744
0,37745
0,37746
1,37747
0,37748
1,37749
0,37750
0,37751
0,37752
0,37753
0,37754
1,37755
1,37756
1,37757
0,37758
0,37759
0,37760
1,37761
0,37762
1,37763
0,37764
0,37765
0,37766
0,37767
1,37768
0,37769
0,37770
1,37771
1,37772
1,37773
1,37774
0,37775
0,37776
0,37777
0,37778
1,37779
0,37780
0,37781
0,37782
1,37783
0,37784
0,37785
0,37786
1,37787
0,37788
0,37789
1,37790
0,37791
1,37792
0,37793
0,37794
0,37795
0,37796
1,37797
0,37798
0,37799
1,37800
0,37801
0,37802
0,37803
0,37804
1,37805
1,37806
0,37807
0,37808
0,37809
0,37810
1,37811
1,37812
0,37813
0,37814
1,37815
0,37816
0,37817
0,37818
1,37819
0,37820
0,37821
0,37822
0,37823
1,37824
1,37825
0,37826
0,37827
1,37828
0,37829
0,37830
0,37831
0,37832
0,37833
0,37834
0,37835
0,37836
0,37837
1,37838
0,37839
1,37840
0,37841
0,37842
0,37843
0,37844
0,37845
0,37846
0,37847
0,37848
0,37849
1,37850
1,37851
0,37852
0,37853
1,37854
0,37855
0,37856
0,37857
0,37858
0,37859
0,37860
1,37861
1,37862
0,37863
0,37864
1,37865
0,37866
0,37867
1,37868
0,37869
0,37870
0,37871
0,37872
0,37873
1,37874
0,37875
1,37876
0,37877
0,37878
0,37879
1,37880
1,37881
0,37882
0,37883
1,37884
0,37885
0,37886
0,37887
0,37888
0,37889
1,37890
0,37891
0,37892
1,37893
0,37894
0,37895
0,37896
1,37897
0,37898
0,37899
0,37900
0,37901
1,37902
0,37903
0,37904
0,37905
0,37906
1,37907
0,37908
0,37909
0,37910
0,37911
0,37912
0,37913
0,37914
0,37915
1,37916
0,37917
0,37918
1,37919
0,37920
0,37921
0,37922
1,37923
0,37924
1,37925
0,37926
0,37927
1,37928
1,37929
0,37930
0,37931
1,37932
0,37933
0,37934
0,37935
0,37936
0,37937
0,37938
0,37939
1,37940
1,37941
0,37942
0,37943
0,37944
1,37945
0,37946
0,37947
0,37948
1,37949
0,37950
0,37951
0,37952
0,37953
0,37954
0,37955
0,37956
0,37957
0,37958
0,37959
0,37960
0,37961
0,37962
0,37963
0,37964
1,37965
0,37966
0,37967
0,37968
0,37969
0,37970
0,37971
0,37972
0,37973
0,37974
0,37975
0,37976
0,37977
1,37978
0,37979
1,37980
0,37981
0,37982
0,37983
0,37984
0,37985
0,37986
0,37987
0,37988
1,37989
1,37990
0,37991
0,37992
0,37993
0,37994
1,37995
0,37996
0,37997
1,37998
0,37999
0,38000
0,38001
0,38002
0,38003
0,38004
0,38005
0,38006
0,38007
1,38008
0,38009
1,38010
0,38011
0,38012
0,38013
0,38014
0,38015
0,38016
1,38017
0,38018
1,38019
0,38020
1,38021
0,38022
0,38023
0,38024
0,38025
0,38026
0,38027
0,38028
1,38029
0,38030
0,38031
0,38032
0,38033
0,38034
0,38035
1,38036
0,38037
1,38038
1,38039
0,38040
1,38041
0,38042
1,38043
0,38044
1,38045
0,38046
0,38047
0,38048
0,38049
1,38050
0,38051
0,38052
0,38053
0,38054
0,38055
0,38056
0,38057
0,38058
0,38059
0,38060
0,38061
0,38062
0,38063
0,38064
0,38065
0,38066
0,38067
0,38068
0,38069
0,38070
0,38071
1,38072
1,38073
0,38074
0,38075
0,38076
0,38077
0,38078
0,38079
0,38080
0,38081
0,38082
0,38083
0,38084
0,38085
0,38086
0,38087
0,38088
1,38089
0,38090
0,38091
0,38092
0,38093
0,38094
0,38095
1,38096
0,38097
1,38098
0,38099
1,38100
0,38101
0,38102
0,38103
0,38104
0,38105
0,38106
1,38107
0,38108
0,38109
0,38110
0,38111
0,38112
0,38113
0,38114
1,38115
0,38116
0,38117
0,38118
0,38119
0,38120
0,38121
0,38122
0,38123
0,38124
0,38125
0,38126
0,38127
1,38128
0,38129
0,38130
0,38131
0,38132
0,38133
0,38134
0,38135
0,38136
0,38137
0,38138
0,38139
0,38140
0,38141
0,38142
0,38143
0,38144
0,38145
0,38146
0,38147
0,38148
1,38149
0,38150
0,38151
1,38152
0,38153
0,38154
0,38155
0,38156
1,38157
0,38158
1,38159
0,38160
1,38161
0,38162
0,38163
1,38164
0,38165
1,38166
1,38167
0,38168
0,38169
0,38170
0,38171
0,38172
0,38173
0,38174
0,38175
0,38176
0,38177
0,38178
0,38179
0,38180
0,38181
0,38182
0,38183
0,38184
0,38185
0,38186
0,38187
0,38188
0,38189
1,38190
0,38191
1,38192
0,38193
0,38194
0,38195
1,38196
0,38197
0,38198
0,38199
0,38200
0,38201
0,38202
0,38203
0,38204
1,38205
0,38206
0,38207
0,38208
0,38209
0,38210
0,38211
0,38212
0,38213
0,38214
0,38215
0,38216
0,38217
0,38218
1,38219
0,38220
0,38221
0,38222
0,38223
0,38224
0,38225
1,38226
1,38227
0,38228
0,38229
0,38230
1,38231
0,38232
0,38233
1,38234
0,38235
0,38236
0,38237
0,38238
0,38239
1,38240
0,38241
0,38242
0,38243
0,38244
0,38245
1,38246
0,38247
1,38248
0,38249
0,38250
0,38251
0,38252
0,38253
0,38254
1,38255
0,38256
0,38257
0,38258
1,38259
0,38260
0,38261
0,38262
0,38263
0,38264
0,38265
1,38266
0,38267
0,38268
1,38269
0,38270
1,38271
0,38272
0,38273
1,38274
0,38275
0,38276
1,38277
0,38278
0,38279
1,38280
0,38281
0,38282
1,38283
1,38284
0,38285
0,38286
0,38287
0,38288
1,38289
0,38290
0,38291
0,38292
0,38293
0,38294
0,38295
1,38296
0,38297
0,38298
0,38299
0,38300
1,38301
0,38302
0,38303
0,38304
0,38305
0,38306
0,38307
0,38308
0,38309
0,38310
1,38311
0,38312
0,38313
0,38314
0,38315
1,38316
1,38317
1,38318
0,38319
0,38320
0,38321
0,38322
0,38323
0,38324
1,38325
0,38326
0,38327
0,38328
0,38329
0,38330
1,38331
0,38332
0,38333
0,38334
0,38335
0,38336
1,38337
0,38338
0,38339
0,38340
0,38341
0,38342
0,38343
1,38344
0,38345
0,38346
0,38347
0,38348
0,38349
0,38350
1,38351
0,38352
1,38353
0,38354
0,38355
0,38356
1,38357
0,38358
0,38359
1,38360
0,38361
0,38362
0,38363
0,38364
0,38365
0,38366
0,38367
0,38368
1,38369
0,38370
0,38371
0,38372
0,38373
0,38374
0,38375
0,38376
1,38377
0,38378
0,38379
1,38380
0,38381
0,38382
1,38383
0,38384
0,38385
1,38386
0,38387
0,38388
0,38389
1,38390
0,38391
0,38392
1,38393
0,38394
0,38395
0,38396
0,38397
1,38398
0,38399
1,38400
1,38401
0,38402
0,38403
0,38404
0,38405
1,38406
0,38407
0,38408
0,38409
0,38410
0,38411
1,38412
0,38413
0,38414
0,38415
0,38416
0,38417
0,38418
0,38419
0,38420
1,38421
0,38422
0,38423
0,38424
1,38425
0,38426
1,38427
0,38428
0,38429
0,38430
0,38431
0,38432
0,38433
0,38434
0,38435
0,38436
1,38437
1,38438
0,38439
0,38440
1,38441
0,38442
0,38443
1,38444
0,38445
0,38446
0,38447
0,38448
0,38449
0,38450
0,38451
0,38452
0,38453
1,38454
0,38455
1,38456
1,38457
1,38458
0,38459
0,38460
0,38461
0,38462
0,38463
0,38464
0,38465
1,38466
0,38467
0,38468
0,38469
0,38470
0,38471
0,38472
0,38473
1,38474
1,38475
0,38476
0,38477
0,38478
0,38479
1,38480
0,38481
1,38482
0,38483
1,38484
0,38485
1,38486
0,38487
0,38488
0,38489
1,38490
1,38491
1,38492
1,38493
1,38494
1,38495
0,38496
0,38497
0,38498
0,38499
1,38500
0,38501
0,38502
0,38503
0,38504
0,38505
1,38506
0,38507
0,38508
0,38509
1,38510
0,38511
1,38512
0,38513
0,38514
0,38515
0,38516
1,38517
1,38518
1,38519
0,38520
1,38521
0,38522
0,38523
0,38524
1,38525
0,38526
0,38527
0,38528
0,38529
0,38530
0,38531
0,38532
0,38533
0,38534
0,38535
1,38536
0,38537
0,38538
1,38539
0,38540
0,38541
0,38542
0,38543
0,38544
0,38545
0,38546
0,38547
0,38548
0,38549
0,38550
0,38551
0,38552
0,38553
0,38554
0,38555
1,38556
0,38557
0,38558
1,38559
0,38560
0,38561
1,38562
0,38563
0,38564
0,38565
0,38566
0,38567
0,38568
1,38569
1,38570
0,38571
0,38572
0,38573
0,38574
0,38575
0,38576
0,38577
0,38578
0,38579
1,38580
0,38581
0,38582
0,38583
1,38584
0,38585
0,38586
0,38587
0,38588
0,38589
0,38590
0,38591
0,38592
0,38593
1,38594
0,38595
0,38596
0,38597
0,38598
1,38599
0,38600
0,38601
0,38602
0,38603
0,38604
0,38605
0,38606
0,38607
0,38608
0,38609
0,38610
1,38611
1,38612
0,38613
0,38614
0,38615
0,38616
0,38617
0,38618
0,38619
1,38620
1,38621
0,38622
1,38623
0,38624
0,38625
1,38626
0,38627
0,38628
1,38629
0,38630
0,38631
0,38632
0,38633
1,38634
0,38635
0,38636
0,38637
0,38638
0,38639
0,38640
0,38641
0,38642
0,38643
1,38644
0,38645
0,38646
1,38647
0,38648
0,38649
0,38650
1,38651
0,38652
0,38653
0,38654
0,38655
0,38656
0,38657
0,38658
0,38659
0,38660
0,38661
0,38662
0,38663
0,38664
1,38665
1,38666
0,38667
0,38668
0,38669
1,38670
1,38671
0,38672
0,38673
1,38674
1,38675
0,38676
0,38677
0,38678
0,38679
0,38680
0,38681
1,38682
0,38683
0,38684
0,38685
0,38686
1,38687
0,38688
0,38689
0,38690
0,38691
0,38692
0,38693
0,38694
0,38695
0,38696
1,38697
0,38698
0,38699
0,38700
0,38701
1,38702
1,38703
0,38704
0,38705
0,38706
0,38707
0,38708
0,38709
0,38710
0,38711
0,38712
0,38713
0,38714
0,38715
0,38716
0,38717
1,38718
0,38719
1,38720
0,38721
1,38722
0,38723
0,38724
0,38725
0,38726
1,38727
0,38728
0,38729
1,38730
0,38731
0,38732
1,38733
0,38734
0,38735
1,38736
0,38737
0,38738
0,38739
0,38740
0,38741
0,38742
0,38743
0,38744
0,38745
0,38746
1,38747
0,38748
0,38749
0,38750
0,38751
1,38752
1,38753
1,38754
0,38755
1,38756
0,38757
0,38758
0,38759
1,38760
0,38761
0,38762
0,38763
1,38764
0,38765
0,38766
0,38767
0,38768
1,38769
0,38770
0,38771
0,38772
1,38773
0,38774
0,38775
0,38776
0,38777
0,38778
1,38779
1,38780
0,38781
1,38782
0,38783
0,38784
0,38785
0,38786
0,38787
0,38788
1,38789
0,38790
0,38791
0,38792
0,38793
0,38794
0,38795
0,38796
0,38797
1,38798
1,38799
0,38800
1,38801
0,38802
0,38803
0,38804
1,38805
1,38806
0,38807
0,38808
0,38809
0,38810
0,38811
0,38812
0,38813
0,38814
0,38815
1,38816
0,38817
0,38818
0,38819
0,38820
0,38821
0,38822
0,38823
0,38824
0,38825
0,38826
0,38827
1,38828
0,38829
1,38830
0,38831
1,38832
0,38833
0,38834
0,38835
0,38836
0,38837
0,38838
1,38839
1,38840
0,38841
1,38842
1,38843
0,38844
1,38845
1,38846
0,38847
0,38848
0,38849
0,38850
1,38851
0,38852
0,38853
1,38854
0,38855
0,38856
0,38857
0,38858
0,38859
1,38860
0,38861
0,38862
0,38863
0,38864
0,38865
0,38866
0,38867
0,38868
0,38869
0,38870
0,38871
0,38872
0,38873
0,38874
0,38875
0,38876
0,38877
0,38878
0,38879
0,38880
0,38881
0,38882
1,38883
0,38884
0,38885
0,38886
0,38887
0,38888
0,38889
1,38890
0,38891
0,38892
0,38893
0,38894
1,38895
1,38896
0,38897
0,38898
0,38899
0,38900
1,38901
0,38902
0,38903
0,38904
0,38905
0,38906
1,38907
0,38908
0,38909
0,38910
0,38911
1,38912
0,38913
0,38914
0,38915
1,38916
0,38917
0,38918
0,38919
0,38920
0,38921
0,38922
0,38923
0,38924
0,38925
0,38926
0,38927
1,38928
0,38929
0,38930
1,38931
0,38932
1,38933
0,38934
1,38935
0,38936
0,38937
0,38938
0,38939
0,38940
0,38941
0,38942
0,38943
0,38944
0,38945
0,38946
0,38947
0,38948
0,38949
1,38950
0,38951
0,38952
0,38953
0,38954
0,38955
0,38956
0,38957
1,38958
0,38959
0,38960
1,38961
0,38962
0,38963
0,38964
0,38965
1,38966
0,38967
1,38968
1,38969
0,38970
0,38971
0,38972
0,38973
1,38974
0,38975
0,38976
0,38977
0,38978
0,38979
1,38980
1,38981
0,38982
0,38983
1,38984
1,38985
0,38986
0,38987
1,38988
0,38989
0,38990
0,38991
1,38992
0,38993
0,38994
0,38995
0,38996
0,38997
1,38998
0,38999
0,39000
0,39001
1,39002
0,39003
0,39004
0,39005
1,39006
1,39007
0,39008
0,39009
0,39010
0,39011
0,39012
0,39013
1,39014
0,39015
0,39016
0,39017
0,39018
0,39019
0,39020
0,39021
0,39022
0,39023
0,39024
0,39025
0,39026
0,39027
0,39028
0,39029
0,39030
0,39031
1,39032
0,39033
0,39034
1,39035
0,39036
0,39037
0,39038
0,39039
0,39040
0,39041
0,39042
1,39043
0,39044
0,39045
0,39046
1,39047
0,39048
0,39049
0,39050
0,39051
0,39052
0,39053
1,39054
1,39055
1,39056
1,39057
0,39058
0,39059
0,39060
0,39061
0,39062
0,39063
0,39064
0,39065
1,39066
0,39067
0,39068
0,39069
1,39070
0,39071
1,39072
1,39073
0,39074
0,39075
0,39076
0,39077
0,39078
0,39079
0,39080
0,39081
0,39082
0,39083
1,39084
1,39085
1,39086
1,39087
1,39088
0,39089
1,39090
0,39091
1,39092
1,39093
0,39094
0,39095
0,39096
0,39097
0,39098
0,39099
0,39100
1,39101
0,39102
0,39103
0,39104
1,39105
1,39106
1,39107
0,39108
0,39109
0,39110
0,39111
0,39112
0,39113
1,39114
0,39115
1,39116
0,39117
0,39118
0,39119
0,39120
0,39121
0,39122
0,39123
0,39124
0,39125
0,39126
0,39127
1,39128
0,39129
0,39130
1,39131
1,39132
0,39133
0,39134
0,39135
0,39136
0,39137
0,39138
0,39139
1,39140
0,39141
0,39142
0,39143
0,39144
0,39145
0,39146
0,39147
0,39148
0,39149
0,39150
0,39151
1,39152
0,39153
0,39154
0,39155
0,39156
0,39157
0,39158
0,39159
0,39160
0,39161
1,39162
1,39163
1,39164
0,39165
0,39166
0,39167
0,39168
0,39169
0,39170
1,39171
0,39172
0,39173
0,39174
0,39175
0,39176
0,39177
1,39178
1,39179
0,39180
0,39181
1,39182
0,39183
0,39184
0,39185
0,39186
0,39187
0,39188
0,39189
0,39190
0,39191
1,39192
0,39193
0,39194
0,39195
1,39196
1,39197
0,39198
0,39199
0,39200
1,39201
1,39202
1,39203
1,39204
0,39205
0,39206
1,39207
1,39208
0,39209
0,39210
0,39211
1,39212
0,39213
0,39214
0,39215
1,39216
0,39217
0,39218
0,39219
0,39220
0,39221
0,39222
0,39223
0,39224
1,39225
0,39226
1,39227
0,39228
0,39229
1,39230
1,39231
0,39232
0,39233
0,39234
0,39235
0,39236
0,39237
0,39238
0,39239
0,39240
0,39241
1,39242
0,39243
0,39244
1,39245
0,39246
0,39247
0,39248
0,39249
0,39250
1,39251
0,39252
1,39253
0,39254
0,39255
0,39256
0,39257
0,39258
0,39259
0,39260
0,39261
1,39262
0,39263
0,39264
0,39265
0,39266
1,39267
0,39268
0,39269
0,39270
0,39271
1,39272
0,39273
1,39274
0,39275
1,39276
0,39277
0,39278
0,39279
0,39280
0,39281
0,39282
0,39283
0,39284
0,39285
0,39286
0,39287
1,39288
0,39289
1,39290
1,39291
0,39292
0,39293
0,39294
0,39295
0,39296
0,39297
1,39298
0,39299
0,39300
0,39301
0,39302
0,39303
0,39304
0,39305
0,39306
0,39307
0,39308
0,39309
0,39310
0,39311
0,39312
1,39313
1,39314
0,39315
0,39316
0,39317
0,39318
0,39319
0,39320
1,39321
0,39322
0,39323
0,39324
0,39325
0,39326
0,39327
0,39328
1,39329
1,39330
0,39331
0,39332
1,39333
0,39334
0,39335
0,39336
0,39337
0,39338
0,39339
0,39340
1,39341
0,39342
1,39343
0,39344
0,39345
0,39346
0,39347
0,39348
0,39349
0,39350
1,39351
0,39352
0,39353
0,39354
0,39355
0,39356
1,39357
0,39358
0,39359
0,39360
0,39361
0,39362
1,39363
0,39364
1,39365
0,39366
0,39367
0,39368
1,39369
0,39370
0,39371
1,39372
0,39373
0,39374
0,39375
0,39376
1,39377
0,39378
1,39379
0,39380
1,39381
0,39382
0,39383
0,39384
0,39385
1,39386
0,39387
0,39388
0,39389
0,39390
0,39391
1,39392
0,39393
1,39394
1,39395
1,39396
0,39397
0,39398
0,39399
0,39400
0,39401
0,39402
0,39403
0,39404
1,39405
0,39406
0,39407
1,39408
0,39409
0,39410
0,39411
0,39412
1,39413
0,39414
1,39415
1,39416
0,39417
0,39418
0,39419
0,39420
0,39421
0,39422
1,39423
0,39424
0,39425
0,39426
1,39427
0,39428
0,39429
0,39430
0,39431
1,39432
1,39433
0,39434
1,39435
1,39436
0,39437
0,39438
0,39439
0,39440
0,39441
0,39442
1,39443
1,39444
0,39445
0,39446
1,39447
1,39448
0,39449
1,39450
1,39451
0,39452
0,39453
1,39454
0,39455
0,39456
0,39457
0,39458
0,39459
0,39460
0,39461
0,39462
1,39463
0,39464
1,39465
0,39466
0,39467
1,39468
1,39469
0,39470
1,39471
0,39472
0,39473
0,39474
0,39475
1,39476
0,39477
0,39478
1,39479
1,39480
0,39481
0,39482
0,39483
0,39484
0,39485
0,39486
0,39487
0,39488
0,39489
0,39490
0,39491
0,39492
1,39493
1,39494
0,39495
0,39496
0,39497
0,39498
1,39499
0,39500
1,39501
0,39502
1,39503
0,39504
1,39505
0,39506
0,39507
0,39508
0,39509
0,39510
0,39511
1,39512
0,39513
1,39514
0,39515
0,39516
0,39517
0,39518
0,39519
1,39520
0,39521
0,39522
0,39523
1,39524
0,39525
0,39526
0,39527
0,39528
0,39529
1,39530
0,39531
0,39532
0,39533
1,39534
0,39535
1,39536
0,39537
0,39538
0,39539
0,39540
0,39541
1,39542
0,39543
1,39544
0,39545
1,39546
1,39547
0,39548
1,39549
1,39550
0,39551
0,39552
0,39553
0,39554
1,39555
0,39556
0,39557
0,39558
0,39559
1,39560
0,39561
0,39562
0,39563
1,39564
1,39565
0,39566
0,39567
0,39568
0,39569
0,39570
1,39571
1,39572
1,39573
1,39574
1,39575
1,39576
0,39577
0,39578
0,39579
0,39580
1,39581
0,39582
0,39583
0,39584
0,39585
0,39586
1,39587
1,39588
0,39589
0,39590
0,39591
0,39592
0,39593
0,39594
0,39595
1,39596
0,39597
1,39598
0,39599
0,39600
0,39601
1,39602
0,39603
1,39604
1,39605
1,39606
1,39607
0,39608
0,39609
1,39610
0,39611
0,39612
0,39613
0,39614
0,39615
0,39616
1,39617
0,39618
0,39619
0,39620
0,39621
0,39622
0,39623
1,39624
0,39625
0,39626
0,39627
0,39628
1,39629
0,39630
0,39631
0,39632
0,39633
0,39634
1,39635
0,39636
0,39637
0,39638
1,39639
0,39640
0,39641
0,39642
0,39643
0,39644
0,39645
0,39646
0,39647
1,39648
1,39649
0,39650
1,39651
0,39652
0,39653
0,39654
1,39655
0,39656
0,39657
0,39658
0,39659
0,39660
1,39661
0,39662
0,39663
1,39664
1,39665
1,39666
1,39667
1,39668
0,39669
0,39670
1,39671
1,39672
1,39673
0,39674
0,39675
0,39676
1,39677
1,39678
1,39679
0,39680
0,39681
0,39682
0,39683
1,39684
0,39685
1,39686
1,39687
1,39688
1,39689
0,39690
0,39691
1,39692
0,39693
1,39694
1,39695
0,39696
0,39697
0,39698
0,39699
1,39700
0,39701
0,39702
1,39703
0,39704
1,39705
0,39706
0,39707
0,39708
0,39709
1,39710
0,39711
1,39712
0,39713
0,39714
0,39715
0,39716
0,39717
0,39718
0,39719
1,39720
1,39721
0,39722
0,39723
0,39724
0,39725
0,39726
1,39727
0,39728
0,39729
0,39730
0,39731
0,39732
0,39733
0,39734
0,39735
0,39736
1,39737
0,39738
1,39739
1,39740
1,39741
0,39742
1,39743
0,39744
1,39745
0,39746
0,39747
0,39748
0,39749
1,39750
1,39751
0,39752
0,39753
0,39754
1,39755
0,39756
0,39757
0,39758
1,39759
1,39760
1,39761
0,39762
0,39763
0,39764
0,39765
1,39766
1,39767
0,39768
0,39769
0,39770
0,39771
0,39772
0,39773
0,39774
0,39775
0,39776
0,39777
0,39778
1,39779
0,39780
0,39781
